CIK,Company Name,form,accession_number,filing_date,primary_document,document_url,txt_file_url
0001956500,"Masterworks 212, LLC",1-SA,0001493152-23-034315,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956500/000149315223034315/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956500/000149315223034315/0001493152-23-034315.txt
0001956593,"Masterworks 213, LLC",1-K,0001493152-24-016679,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001956593/000149315224016679/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001956593/000149315224016679/0001493152-24-016679.txt
0001956593,"Masterworks 213, LLC",1-SA,0001493152-23-034316,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956593/000149315223034316/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956593/000149315223034316/0001493152-23-034316.txt
0001956578,"Masterworks 214, LLC",1-K,0001493152-24-016680,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001956578/000149315224016680/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001956578/000149315224016680/0001493152-24-016680.txt
0001956578,"Masterworks 214, LLC",1-SA,0001493152-23-034317,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956578/000149315223034317/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956578/000149315223034317/0001493152-23-034317.txt
0001956506,"Masterworks 215, LLC",1-K,0001493152-24-016681,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001956506/000149315224016681/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001956506/000149315224016681/0001493152-24-016681.txt
0001956506,"Masterworks 215, LLC",1-SA,0001493152-23-034318,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956506/000149315223034318/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001956506/000149315223034318/0001493152-23-034318.txt
0001958122,"Masterworks 216, LLC",1-K,0001493152-24-016682,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958122/000149315224016682/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958122/000149315224016682/0001493152-24-016682.txt
0001958122,"Masterworks 216, LLC",1-SA,0001493152-23-034319,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958122/000149315223034319/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958122/000149315223034319/0001493152-23-034319.txt
0001958221,"Masterworks 217, LLC",1-K,0001493152-24-016683,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958221/000149315224016683/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958221/000149315224016683/0001493152-24-016683.txt
0001958221,"Masterworks 217, LLC",1-SA,0001493152-23-034320,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958221/000149315223034320/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958221/000149315223034320/0001493152-23-034320.txt
0001958306,"Masterworks 218, LLC",1-K,0001493152-24-016684,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958306/000149315224016684/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958306/000149315224016684/0001493152-24-016684.txt
0001958306,"Masterworks 218, LLC",1-SA,0001493152-23-034321,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958306/000149315223034321/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958306/000149315223034321/0001493152-23-034321.txt
0001958308,"Masterworks 219, LLC",1-K,0001493152-24-016685,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958308/000149315224016685/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958308/000149315224016685/0001493152-24-016685.txt
0001958308,"Masterworks 219, LLC",1-SA,0001493152-23-034322,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958308/000149315223034322/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958308/000149315223034322/0001493152-23-034322.txt
0001958307,"Masterworks 220, LLC",1-K,0001493152-24-016686,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958307/000149315224016686/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958307/000149315224016686/0001493152-24-016686.txt
0001958307,"Masterworks 220, LLC",1-SA,0001493152-23-034323,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958307/000149315223034323/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958307/000149315223034323/0001493152-23-034323.txt
0001958945,"Masterworks 221, LLC",1-K,0001493152-24-016687,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958945/000149315224016687/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958945/000149315224016687/0001493152-24-016687.txt
0001958945,"Masterworks 221, LLC",1-SA,0001493152-23-034654,2023-09-28,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958945/000149315223034654/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958945/000149315223034654/0001493152-23-034654.txt
0001958941,"Masterworks 222, LLC",1-K,0001493152-24-016688,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958941/000149315224016688/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958941/000149315224016688/0001493152-24-016688.txt
0001958941,"Masterworks 222, LLC",1-SA,0001493152-23-034324,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958941/000149315223034324/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958941/000149315223034324/0001493152-23-034324.txt
0001959078,"Masterworks 223, LLC",1-K,0001493152-24-016689,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001959078/000149315224016689/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001959078/000149315224016689/0001493152-24-016689.txt
0001959078,"Masterworks 223, LLC",1-SA,0001493152-23-034325,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001959078/000149315223034325/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001959078/000149315223034325/0001493152-23-034325.txt
0001958949,"Masterworks 224, LLC",1-K,0001493152-24-016690,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958949/000149315224016690/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958949/000149315224016690/0001493152-24-016690.txt
0001958949,"Masterworks 224, LLC",1-SA,0001493152-23-034326,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958949/000149315223034326/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958949/000149315223034326/0001493152-23-034326.txt
0001958953,"Masterworks 225, LLC",1-K,0001493152-24-016691,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958953/000149315224016691/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958953/000149315224016691/0001493152-24-016691.txt
0001958953,"Masterworks 225, LLC",1-SA,0001493152-23-034327,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958953/000149315223034327/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958953/000149315223034327/0001493152-23-034327.txt
0001959077,"Masterworks 226, LLC",1-K,0001493152-24-016692,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001959077/000149315224016692/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001959077/000149315224016692/0001493152-24-016692.txt
0001959077,"Masterworks 226, LLC",1-SA,0001493152-23-034328,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001959077/000149315223034328/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001959077/000149315223034328/0001493152-23-034328.txt
0001958951,"Masterworks 227, LLC",1-K,0001493152-24-016693,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958951/000149315224016693/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958951/000149315224016693/0001493152-24-016693.txt
0001958951,"Masterworks 227, LLC",1-SA,0001493152-23-034329,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958951/000149315223034329/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958951/000149315223034329/0001493152-23-034329.txt
0001958946,"Masterworks 228, LLC",1-K,0001493152-24-016694,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958946/000149315224016694/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958946/000149315224016694/0001493152-24-016694.txt
0001958946,"Masterworks 228, LLC",1-SA,0001493152-23-034330,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958946/000149315223034330/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958946/000149315223034330/0001493152-23-034330.txt
0001958947,"Masterworks 229, LLC",1-K,0001493152-24-016695,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958947/000149315224016695/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958947/000149315224016695/0001493152-24-016695.txt
0001958947,"Masterworks 229, LLC",1-SA,0001493152-23-034331,2023-09-27,form-1sa.htm,https://www.sec.gov/Archives/edgar/data/0001958947/000149315223034331/form-1sa.htm,https://www.sec.gov/Archives/edgar/data/0001958947/000149315223034331/0001493152-23-034331.txt
0001958950,"Masterworks 230, LLC",1-K,0001493152-24-016696,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958950/000149315224016696/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001958950/000149315224016696/0001493152-24-016696.txt
0001958950,"Masterworks 230, LLC",1-SA,0001493152-23-034332,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958950/000149315223034332/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001958950/000149315223034332/0001493152-23-034332.txt
0001964222,"Masterworks 231, LLC",1-K,0001493152-24-016697,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964222/000149315224016697/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964222/000149315224016697/0001493152-24-016697.txt
0001964222,"Masterworks 231, LLC",1-SA,0001493152-23-034333,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964222/000149315223034333/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964222/000149315223034333/0001493152-23-034333.txt
0001964224,"Masterworks 232, LLC",1-K,0001493152-24-016698,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964224/000149315224016698/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964224/000149315224016698/0001493152-24-016698.txt
0001964224,"Masterworks 232, LLC",1-SA,0001493152-23-034334,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964224/000149315223034334/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964224/000149315223034334/0001493152-23-034334.txt
0001964221,"Masterworks 233, LLC",1-K,0001493152-24-016699,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964221/000149315224016699/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964221/000149315224016699/0001493152-24-016699.txt
0001964221,"Masterworks 233, LLC",1-SA,0001493152-23-034335,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964221/000149315223034335/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964221/000149315223034335/0001493152-23-034335.txt
0001964212,"Masterworks 234, LLC",1-K,0001493152-24-016700,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964212/000149315224016700/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964212/000149315224016700/0001493152-24-016700.txt
0001964212,"Masterworks 234, LLC",1-SA,0001493152-23-034336,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964212/000149315223034336/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964212/000149315223034336/0001493152-23-034336.txt
0001964211,"Masterworks 235, LLC",1-K,0001493152-24-016701,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964211/000149315224016701/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001964211/000149315224016701/0001493152-24-016701.txt
0001964211,"Masterworks 235, LLC",1-SA,0001493152-23-034337,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964211/000149315223034337/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001964211/000149315223034337/0001493152-23-034337.txt
0001966617,"Masterworks 236, LLC",1-K,0001493152-24-016727,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966617/000149315224016727/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966617/000149315224016727/0001493152-24-016727.txt
0001966617,"Masterworks 236, LLC",1-SA,0001493152-23-034655,2023-09-28,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966617/000149315223034655/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966617/000149315223034655/0001493152-23-034655.txt
0001966624,"Masterworks 237, LLC",1-K,0001493152-24-016728,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966624/000149315224016728/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966624/000149315224016728/0001493152-24-016728.txt
0001966624,"Masterworks 237, LLC",1-SA,0001493152-23-034338,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966624/000149315223034338/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966624/000149315223034338/0001493152-23-034338.txt
0001966594,"Masterworks 238, LLC",1-K,0001493152-24-016729,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966594/000149315224016729/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966594/000149315224016729/0001493152-24-016729.txt
0001966594,"Masterworks 238, LLC",1-SA,0001493152-23-034339,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966594/000149315223034339/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966594/000149315223034339/0001493152-23-034339.txt
0001966602,"Masterworks 239, LLC",1-K,0001493152-24-016730,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966602/000149315224016730/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966602/000149315224016730/0001493152-24-016730.txt
0001966602,"Masterworks 239, LLC",1-SA,0001493152-23-034340,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966602/000149315223034340/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966602/000149315223034340/0001493152-23-034340.txt
0001966633,"Masterworks 240, LLC",1-K,0001493152-24-016731,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966633/000149315224016731/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001966633/000149315224016731/0001493152-24-016731.txt
0001966633,"Masterworks 240, LLC",1-SA,0001493152-23-034341,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966633/000149315223034341/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001966633/000149315223034341/0001493152-23-034341.txt
0001967923,"Masterworks 241, LLC",1-K,0001493152-24-016732,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001967923/000149315224016732/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001967923/000149315224016732/0001493152-24-016732.txt
0001967923,"Masterworks 241, LLC",1-SA,0001493152-23-034342,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001967923/000149315223034342/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001967923/000149315223034342/0001493152-23-034342.txt
0001967903,"Masterworks 242, LLC",1-K,0001493152-24-016733,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001967903/000149315224016733/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001967903/000149315224016733/0001493152-24-016733.txt
0001967903,"Masterworks 242, LLC",1-SA,0001493152-23-034343,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001967903/000149315223034343/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001967903/000149315223034343/0001493152-23-034343.txt
0001968017,"Masterworks 243, LLC",1-K,0001493152-24-016734,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968017/000149315224016734/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968017/000149315224016734/0001493152-24-016734.txt
0001968017,"Masterworks 243, LLC",1-SA,0001493152-23-034344,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968017/000149315223034344/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968017/000149315223034344/0001493152-23-034344.txt
0001968441,"Masterworks 244, LLC",1-K,0001493152-24-016735,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968441/000149315224016735/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968441/000149315224016735/0001493152-24-016735.txt
0001968441,"Masterworks 244, LLC",1-SA,0001493152-23-034345,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968441/000149315223034345/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968441/000149315223034345/0001493152-23-034345.txt
0001968415,"Masterworks 245, LLC",1-K,0001493152-24-016736,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968415/000149315224016736/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968415/000149315224016736/0001493152-24-016736.txt
0001968415,"Masterworks 245, LLC",1-SA,0001493152-23-034346,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968415/000149315223034346/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968415/000149315223034346/0001493152-23-034346.txt
0001968439,"Masterworks 246, LLC",1-K,0001493152-24-016737,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968439/000149315224016737/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968439/000149315224016737/0001493152-24-016737.txt
0001968439,"Masterworks 246, LLC",1-SA,0001493152-23-034347,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968439/000149315223034347/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968439/000149315223034347/0001493152-23-034347.txt
0001968412,"Masterworks 247, LLC",1-K,0001493152-24-016738,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968412/000149315224016738/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968412/000149315224016738/0001493152-24-016738.txt
0001968412,"Masterworks 247, LLC",1-SA,0001493152-23-034348,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968412/000149315223034348/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968412/000149315223034348/0001493152-23-034348.txt
0001968443,"Masterworks 248, LLC",1-K,0001493152-24-016739,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968443/000149315224016739/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968443/000149315224016739/0001493152-24-016739.txt
0001968443,"Masterworks 248, LLC",1-SA,0001493152-23-034349,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968443/000149315223034349/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968443/000149315223034349/0001493152-23-034349.txt
0001968444,"Masterworks 249, LLC",1-K,0001493152-24-016740,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968444/000149315224016740/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001968444/000149315224016740/0001493152-24-016740.txt
0001968444,"Masterworks 249, LLC",1-SA,0001493152-23-034350,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968444/000149315223034350/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001968444/000149315223034350/0001493152-23-034350.txt
0001969186,"Masterworks 250, LLC",1-K,0001493152-24-016741,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969186/000149315224016741/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969186/000149315224016741/0001493152-24-016741.txt
0001969186,"Masterworks 250, LLC",1-SA,0001493152-23-034351,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969186/000149315223034351/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969186/000149315223034351/0001493152-23-034351.txt
0001969202,"Masterworks 251, LLC",1-K,0001493152-24-016742,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969202/000149315224016742/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969202/000149315224016742/0001493152-24-016742.txt
0001969202,"Masterworks 251, LLC",1-SA,0001493152-23-034352,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969202/000149315223034352/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969202/000149315223034352/0001493152-23-034352.txt
0001969188,"Masterworks 252, LLC",1-K,0001493152-24-016743,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969188/000149315224016743/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969188/000149315224016743/0001493152-24-016743.txt
0001969188,"Masterworks 252, LLC",1-SA,0001493152-23-034353,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969188/000149315223034353/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969188/000149315223034353/0001493152-23-034353.txt
0001969208,"Masterworks 253, LLC",1-K,0001493152-24-016744,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969208/000149315224016744/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969208/000149315224016744/0001493152-24-016744.txt
0001969208,"Masterworks 253, LLC",1-SA,0001493152-23-034354,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969208/000149315223034354/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969208/000149315223034354/0001493152-23-034354.txt
0001969185,"Masterworks 254, LLC",1-K,0001493152-24-016745,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969185/000149315224016745/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969185/000149315224016745/0001493152-24-016745.txt
0001969185,"Masterworks 254, LLC",1-SA,0001493152-23-034355,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969185/000149315223034355/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969185/000149315223034355/0001493152-23-034355.txt
0001969295,"Masterworks 255, LLC",1-K,0001493152-24-016746,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969295/000149315224016746/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969295/000149315224016746/0001493152-24-016746.txt
0001969295,"Masterworks 255, LLC",1-SA,0001493152-23-034356,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969295/000149315223034356/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969295/000149315223034356/0001493152-23-034356.txt
0001969285,"Masterworks 256, LLC",1-K,0001493152-24-016747,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969285/000149315224016747/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969285/000149315224016747/0001493152-24-016747.txt
0001969285,"Masterworks 256, LLC",1-SA,0001493152-23-034357,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969285/000149315223034357/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969285/000149315223034357/0001493152-23-034357.txt
0001969303,"Masterworks 257, LLC",1-K,0001493152-24-016748,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969303/000149315224016748/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969303/000149315224016748/0001493152-24-016748.txt
0001969303,"Masterworks 257, LLC",1-SA,0001493152-23-034358,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969303/000149315223034358/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969303/000149315223034358/0001493152-23-034358.txt
0001969274,"Masterworks 258, LLC",1-K,0001493152-24-016749,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969274/000149315224016749/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969274/000149315224016749/0001493152-24-016749.txt
0001969274,"Masterworks 258, LLC",1-SA,0001493152-23-034359,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969274/000149315223034359/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969274/000149315223034359/0001493152-23-034359.txt
0001969275,"Masterworks 259, LLC",1-K,0001493152-24-016750,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969275/000149315224016750/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969275/000149315224016750/0001493152-24-016750.txt
0001969275,"Masterworks 259, LLC",1-SA,0001493152-23-034360,2023-09-27,form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969275/000149315223034360/form1-sa.htm,https://www.sec.gov/Archives/edgar/data/0001969275/000149315223034360/0001493152-23-034360.txt
0001969209,"Masterworks 260, LLC",1-K,0001493152-24-016751,2024-04-26,xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969209/000149315224016751/xsl1-K_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/0001969209/000149315224016751/0001493152-24-016751.txt
